line_id,canonical
L060230,ts=2025-02-07T01:45:48Z|dev=FAN-9342|site=SEA2|temp_c=6.3|pres_kpa=707.7|status=OK
L060231,ts=2025-04-11T01:12:00Z|dev=VLV-9716|site=SIN2|temp_c=17.8|pres_kpa=690.3|status=OK
L060232,ts=2025-03-17T21:36:00Z|dev=VLV-9127|site=FIN1|temp_c=16.8|pres_kpa=110.3|status=OK
L060233,ts=2025-05-14T10:34:15Z|dev=VLV-7457|site=ANC1|temp_c=45.1|pres_kpa=764.5|status=OK
L060234,ts=2025-03-22T18:27:00Z|dev=PMP-8445|site=BRZ2|temp_c=54.9|pres_kpa=498.1|status=OK
L060235,ts=2025-05-01T14:34:07Z|dev=PMP-9492|site=ARG1|temp_c=46.2|pres_kpa=588.2|status=OK
L060236,ts=2025-05-12T05:05:00Z|dev=PMP-8260|site=NE2|temp_c=89.8|pres_kpa=348.7|status=OK
L060237,ts=2025-05-26T14:21:00Z|dev=VLV-9460|site=DEN3|temp_c=0.3|pres_kpa=663.5|status=FAULT
L060238,ts=2025-05-22T17:05:45Z|dev=FAN-7511|site=PAC5|temp_c=70.4|pres_kpa=401.5|status=OK
L060239,ts=2025-02-12T14:04:00Z|dev=FAN-8479|site=NE2|temp_c=84.7|pres_kpa=867.9|status=WARN
L060240,ts=2025-02-08T17:13:54Z|dev=PMP-8973|site=PER4|temp_c=85.7|pres_kpa=273.8|status=FAULT
L060241,ts=2025-04-19T19:04:05Z|dev=PMP-7055|site=NFL1|temp_c=25.5|pres_kpa=875.6|status=WARN
L060242,ts=2025-02-28T20:46:45Z|dev=FAN-8210|site=PHX1|temp_c=15.2|pres_kpa=828.0|status=OK
L060243,ts=2025-04-28T05:49:08Z|dev=CMP-7889|site=NE7|temp_c=8.1|pres_kpa=236.9|status=WARN
L060244,ts=2025-04-14T13:04:00Z|dev=VLV-8652|site=BKK1|temp_c=22.1|pres_kpa=337.4|status=WARN
L060245,ts=2025-04-28T06:52:39Z|dev=FAN-7844|site=SIN2|temp_c=15.9|pres_kpa=828.9|status=OK
L060246,ts=2025-03-15T17:44:07Z|dev=VLV-9358|site=BKK1|temp_c=6.3|pres_kpa=272.5|status=OK
L060247,ts=2025-04-28T02:53:00Z|dev=PMP-8838|site=DEN3|temp_c=22.6|pres_kpa=627.9|status=OK
L060248,ts=2025-04-28T02:45:00Z|dev=PMP-8827|site=MID9|temp_c=50.0|pres_kpa=323.1|status=OK
L060249,ts=2025-04-10T12:45:00Z|dev=CMP-8674|site=NE2|temp_c=60.3|pres_kpa=788.4|status=OK
L060250,ts=2025-05-03T06:42:00Z|dev=PMP-9095|site=FRA3|temp_c=11.8|pres_kpa=817.7|status=WARN
L060251,ts=2025-04-27T00:39:00Z|dev=CMP-9417|site=MID1|temp_c=73.3|pres_kpa=829.6|status=OK
L060252,ts=2025-02-20T22:57:13Z|dev=VLV-8792|site=SEA2|temp_c=21.9|pres_kpa=692.6|status=OK
L060253,ts=2025-04-05T16:26:00Z|dev=CMP-7904|site=GER1|temp_c=22.7|pres_kpa=173.2|status=OK
L060254,ts=2025-03-09T16:08:43Z|dev=CMP-8635|site=CAI1|temp_c=52.5|pres_kpa=729.8|status=OK
L060255,ts=2025-03-31T00:29:50Z|dev=FAN-8056|site=BKK1|temp_c=89.6|pres_kpa=519.5|status=OK
L060256,ts=2025-02-08T03:50:42Z|dev=VLV-8727|site=FIN1|temp_c=30.5|pres_kpa=305.1|status=WARN
L060257,ts=2025-02-08T00:23:39Z|dev=PMP-8273|site=SYD3|temp_c=37.8|pres_kpa=756.1|status=OK
L060258,ts=2025-03-16T15:16:00Z|dev=FAN-7346|site=ATL4|temp_c=91.3|pres_kpa=699.9|status=OK
L060259,ts=2025-05-20T11:21:25Z|dev=FAN-9633|site=PHX1|temp_c=11.4|pres_kpa=713.2|status=OK
L060260,ts=2025-03-25T17:46:44Z|dev=PMP-9910|site=TEX2|temp_c=11.1|pres_kpa=443.6|status=OK
L060261,ts=2025-05-12T10:59:00Z|dev=VLV-8516|site=CAI1|temp_c=81.6|pres_kpa=481.0|status=OK
L060262,ts=2025-05-18T14:17:40Z|dev=FAN-8590|site=ATL4|temp_c=30.5|pres_kpa=383.4|status=OK
L060263,ts=2025-04-14T16:04:39Z|dev=VLV-9592|site=BRZ2|temp_c=67.6|pres_kpa=265.3|status=WARN
L060264,ts=2025-05-09T15:03:58Z|dev=PMP-9068|site=IND2|temp_c=26.7|pres_kpa=844.1|status=OK
L060265,ts=2025-04-18T20:15:00Z|dev=CMP-7075|site=GER1|temp_c=15.3|pres_kpa=646.0|status=WARN
L060266,ts=2025-02-12T11:31:00Z|dev=PMP-8157|site=UK1|temp_c=66.4|pres_kpa=418.3|status=WARN
L060267,ts=2025-05-10T23:12:18Z|dev=CMP-8062|site=IND2|temp_c=71.8|pres_kpa=321.2|status=WARN
L060268,ts=2025-03-10T02:59:34Z|dev=CMP-7052|site=PAC8|temp_c=56.4|pres_kpa=651.3|status=OK
L060269,ts=2025-04-27T03:17:09Z|dev=CMP-7245|site=FIN1|temp_c=33.7|pres_kpa=320.8|status=OK
L060270,ts=2025-05-15T23:50:52Z|dev=PMP-9596|site=NE2|temp_c=22.4|pres_kpa=371.8|status=WARN
L060271,ts=2025-02-25T15:37:00Z|dev=VLV-7192|site=POL2|temp_c=25.5|pres_kpa=706.0|status=OK
L060272,ts=2025-02-13T17:42:34Z|dev=PMP-7605|site=GER1|temp_c=0.3|pres_kpa=143.4|status=OK
L060273,ts=2025-03-14T23:21:13Z|dev=PMP-7724|site=NFL1|temp_c=60.8|pres_kpa=120.2|status=OK
L060274,ts=2025-02-23T17:17:55Z|dev=PMP-8533|site=CHL3|temp_c=9.5|pres_kpa=425.1|status=OK
L060275,ts=2025-03-14T07:17:00Z|dev=CMP-8190|site=UK4|temp_c=35.4|pres_kpa=222.0|status=OK
L060276,ts=2025-02-27T06:35:45Z|dev=CMP-8655|site=IND7|temp_c=89.2|pres_kpa=258.3|status=OK
L060277,ts=2025-04-03T16:18:00Z|dev=VLV-9964|site=ICE1|temp_c=59.8|pres_kpa=87.7|status=OK
L060278,ts=2025-02-02T07:45:00Z|dev=FAN-9648|site=NZL1|temp_c=6.5|pres_kpa=423.2|status=OK
L060279,ts=2025-03-27T10:14:00Z|dev=VLV-7937|site=MID9|temp_c=56.3|pres_kpa=189.8|status=OK
L060280,ts=2025-05-06T10:44:17Z|dev=CMP-7703|site=NE2|temp_c=75.4|pres_kpa=838.7|status=OK
L060281,ts=2025-05-27T15:40:00Z|dev=CMP-7248|site=PER4|temp_c=22.7|pres_kpa=208.7|status=FAULT
L060282,ts=2025-04-25T08:27:45Z|dev=FAN-7691|site=UAE3|temp_c=70.9|pres_kpa=409.0|status=FAULT
L060283,ts=2025-04-18T15:38:00Z|dev=FAN-7976|site=UAE3|temp_c=15.0|pres_kpa=165.4|status=OK
L060284,ts=2025-02-28T21:32:00Z|dev=FAN-9971|site=SEA2|temp_c=56.0|pres_kpa=797.1|status=FAULT
L060285,ts=2025-02-25T00:13:00Z|dev=CMP-8246|site=PAC5|temp_c=9.3|pres_kpa=605.6|status=OK
L060286,ts=2025-02-11T19:28:49Z|dev=VLV-9764|site=BRZ2|temp_c=27.9|pres_kpa=173.9|status=OK
L060287,ts=2025-04-05T15:30:46Z|dev=CMP-7090|site=SIN2|temp_c=54.7|pres_kpa=168.9|status=OK
L060288,REJECT
L060289,ts=2025-02-04T02:44:00Z|dev=PMP-9471|site=ICE1|temp_c=55.9|pres_kpa=429.0|status=OK
L060290,ts=2025-03-08T02:50:35Z|dev=PMP-8063|site=SEA2|temp_c=5.2|pres_kpa=456.3|status=WARN
L060291,ts=2025-03-06T15:00:00Z|dev=PMP-7573|site=SYD3|temp_c=-0.3|pres_kpa=467.2|status=OK
L060292,ts=2025-04-24T11:31:32Z|dev=VLV-7466|site=NZL1|temp_c=33.4|pres_kpa=403.0|status=OK
L060293,ts=2025-03-17T15:09:00Z|dev=FAN-9804|site=CHL3|temp_c=5.6|pres_kpa=161.2|status=WARN
L060294,ts=2025-02-04T04:31:00Z|dev=FAN-9408|site=FIN1|temp_c=43.6|pres_kpa=299.8|status=OK
L060295,ts=2025-02-08T19:51:31Z|dev=PMP-8150|site=NE7|temp_c=5.9|pres_kpa=456.2|status=OK
L060296,ts=2025-02-16T10:29:20Z|dev=VLV-7705|site=ARG1|temp_c=-1.4|pres_kpa=647.3|status=OK
L060297,ts=2025-02-14T23:36:19Z|dev=CMP-9184|site=IND2|temp_c=4.0|pres_kpa=162.7|status=OK
L060298,ts=2025-05-07T22:12:00Z|dev=FAN-8455|site=PAC8|temp_c=12.8|pres_kpa=154.5|status=OK
L060299,ts=2025-04-04T17:47:39Z|dev=PMP-8075|site=CHL3|temp_c=48.2|pres_kpa=315.4|status=OK
L060300,ts=2025-03-10T22:21:11Z|dev=FAN-8852|site=IND7|temp_c=32.5|pres_kpa=823.4|status=OK
L060301,ts=2025-03-18T22:24:00Z|dev=CMP-8390|site=ANC1|temp_c=50.3|pres_kpa=820.5|status=OK
L060302,ts=2025-02-05T10:21:43Z|dev=VLV-7507|site=NE2|temp_c=21.8|pres_kpa=164.0|status=WARN
L060303,ts=2025-04-28T15:41:09Z|dev=PMP-7518|site=DEN3|temp_c=48.3|pres_kpa=574.7|status=OK
L060304,REJECT
L060305,ts=2025-03-18T02:59:12Z|dev=VLV-7532|site=TEX2|temp_c=66.6|pres_kpa=265.6|status=OK
L060306,ts=2025-05-30T16:45:00Z|dev=PMP-9119|site=IRL2|temp_c=1.2|pres_kpa=718.9|status=OK
L060307,ts=2025-05-24T03:42:24Z|dev=CMP-7971|site=ANC1|temp_c=54.7|pres_kpa=750.6|status=OK
L060308,ts=2025-03-26T08:23:10Z|dev=FAN-7195|site=MID9|temp_c=50.6|pres_kpa=287.3|status=OK
L060309,REJECT
L060310,ts=2025-02-04T18:23:18Z|dev=PMP-8131|site=PHX1|temp_c=48.9|pres_kpa=738.8|status=OK
L060311,ts=2025-04-07T21:08:02Z|dev=CMP-7599|site=MID1|temp_c=55.0|pres_kpa=871.5|status=OK
L060312,ts=2025-04-14T09:26:39Z|dev=PMP-7272|site=ICE1|temp_c=21.3|pres_kpa=568.8|status=OK
L060313,ts=2025-04-19T14:53:00Z|dev=VLV-8440|site=PER4|temp_c=69.0|pres_kpa=535.1|status=FAULT
L060314,ts=2025-05-04T21:06:08Z|dev=PMP-8817|site=NE2|temp_c=10.0|pres_kpa=649.5|status=OK
L060315,ts=2025-05-27T22:44:31Z|dev=PMP-8449|site=BKK1|temp_c=15.9|pres_kpa=382.3|status=OK
L060316,ts=2025-03-29T12:01:08Z|dev=FAN-8568|site=CAI1|temp_c=25.1|pres_kpa=720.4|status=WARN
L060317,ts=2025-03-30T16:27:00Z|dev=PMP-7399|site=UAE3|temp_c=51.1|pres_kpa=819.7|status=OK
L060318,ts=2025-05-12T20:28:28Z|dev=PMP-7748|site=PHX1|temp_c=15.4|pres_kpa=789.5|status=OK
L060319,ts=2025-05-09T00:27:20Z|dev=VLV-8960|site=PHX1|temp_c=14.8|pres_kpa=644.2|status=OK
L060320,ts=2025-05-13T11:07:00Z|dev=CMP-8750|site=UK1|temp_c=59.5|pres_kpa=403.4|status=OK
L060321,ts=2025-05-12T01:11:07Z|dev=PMP-7494|site=ATL4|temp_c=20.5|pres_kpa=450.8|status=OK
L060322,ts=2025-04-29T21:08:00Z|dev=FAN-7310|site=UAE3|temp_c=65.4|pres_kpa=266.6|status=OK
L060323,ts=2025-03-06T09:34:03Z|dev=CMP-9947|site=IND2|temp_c=47.5|pres_kpa=846.7|status=OK
L060324,ts=2025-03-09T06:28:00Z|dev=FAN-9335|site=UAE3|temp_c=84.9|pres_kpa=267.3|status=OK
L060325,ts=2025-05-15T13:48:00Z|dev=CMP-9445|site=UAE3|temp_c=6.2|pres_kpa=374.3|status=OK
L060326,ts=2025-02-14T07:09:00Z|dev=PMP-9303|site=PHX1|temp_c=5.4|pres_kpa=827.8|status=OK
L060327,ts=2025-02-10T12:53:00Z|dev=VLV-8363|site=JPN1|temp_c=85.2|pres_kpa=873.3|status=OK
L060328,ts=2025-04-05T01:04:45Z|dev=VLV-7899|site=SEA2|temp_c=68.1|pres_kpa=807.1|status=OK
L060329,ts=2025-02-10T16:48:00Z|dev=PMP-9833|site=PHX1|temp_c=52.9|pres_kpa=179.3|status=OK
L060330,ts=2025-02-08T04:38:14Z|dev=CMP-8955|site=BRZ2|temp_c=7.8|pres_kpa=628.4|status=OK
L060331,ts=2025-02-22T02:54:00Z|dev=PMP-7530|site=UK1|temp_c=64.0|pres_kpa=269.9|status=OK
L060332,REJECT
L060333,ts=2025-04-30T15:48:26Z|dev=CMP-7282|site=ARG1|temp_c=61.5|pres_kpa=794.6|status=OK
L060334,ts=2025-03-24T21:48:00Z|dev=FAN-7531|site=GER1|temp_c=1.9|pres_kpa=305.6|status=WARN
L060335,ts=2025-02-08T13:27:10Z|dev=FAN-8117|site=DEN3|temp_c=87.6|pres_kpa=589.8|status=OK
L060336,ts=2025-05-29T22:29:20Z|dev=CMP-7218|site=HAW2|temp_c=-0.8|pres_kpa=700.5|status=OK
L060337,ts=2025-05-20T05:18:36Z|dev=CMP-7133|site=ARG1|temp_c=94.3|pres_kpa=442.3|status=OK
L060338,ts=2025-05-26T04:06:48Z|dev=VLV-7820|site=BRZ2|temp_c=43.7|pres_kpa=244.9|status=OK
L060339,ts=2025-03-30T00:41:12Z|dev=CMP-8985|site=POL2|temp_c=25.6|pres_kpa=747.6|status=OK
L060340,ts=2025-04-29T21:03:52Z|dev=VLV-8935|site=DEN3|temp_c=4.8|pres_kpa=216.7|status=OK
L060341,ts=2025-04-09T15:12:46Z|dev=CMP-8386|site=ATH2|temp_c=70.0|pres_kpa=293.9|status=FAULT
L060342,ts=2025-05-02T00:20:57Z|dev=PMP-9241|site=NZL1|temp_c=42.2|pres_kpa=419.3|status=OK
L060343,ts=2025-04-06T22:40:00Z|dev=FAN-9007|site=ATH2|temp_c=3.9|pres_kpa=435.2|status=OK
L060344,ts=2025-04-04T00:03:10Z|dev=FAN-9502|site=BRZ2|temp_c=20.1|pres_kpa=241.7|status=OK
L060345,ts=2025-05-05T15:23:00Z|dev=FAN-7246|site=MID9|temp_c=91.6|pres_kpa=551.6|status=OK
L060346,ts=2025-02-17T12:52:00Z|dev=CMP-8876|site=NZL1|temp_c=15.7|pres_kpa=614.6|status=OK
L060347,ts=2025-05-05T00:39:19Z|dev=VLV-9882|site=PHX1|temp_c=72.7|pres_kpa=248.9|status=FAULT
L060348,ts=2025-04-08T17:12:00Z|dev=FAN-7449|site=BKK1|temp_c=83.5|pres_kpa=675.3|status=OK
L060349,ts=2025-04-11T13:41:00Z|dev=PMP-7068|site=ATL4|temp_c=3.7|pres_kpa=237.6|status=WARN
L060350,ts=2025-05-18T20:53:00Z|dev=CMP-9005|site=BRZ2|temp_c=68.3|pres_kpa=215.3|status=OK
L060351,ts=2025-02-15T09:46:00Z|dev=PMP-9448|site=ANC1|temp_c=60.6|pres_kpa=272.8|status=OK
L060352,ts=2025-03-15T03:54:01Z|dev=PMP-8898|site=IND7|temp_c=68.0|pres_kpa=422.5|status=WARN
L060353,ts=2025-04-18T11:29:19Z|dev=VLV-9315|site=UK1|temp_c=43.5|pres_kpa=753.2|status=OK
L060354,REJECT
L060355,ts=2025-02-10T03:47:00Z|dev=FAN-9582|site=UK1|temp_c=33.2|pres_kpa=589.1|status=OK
L060356,ts=2025-05-30T14:33:00Z|dev=CMP-9356|site=FIN1|temp_c=44.1|pres_kpa=896.0|status=FAULT
L060357,ts=2025-05-19T00:01:00Z|dev=FAN-9060|site=PAC5|temp_c=44.7|pres_kpa=602.5|status=OK
L060358,ts=2025-05-20T03:41:59Z|dev=VLV-7965|site=ATL4|temp_c=1.4|pres_kpa=272.4|status=OK
L060359,ts=2025-05-19T01:28:34Z|dev=FAN-8846|site=CHL3|temp_c=94.8|pres_kpa=736.5|status=OK
L060360,ts=2025-05-06T09:51:00Z|dev=VLV-7849|site=TEX2|temp_c=33.7|pres_kpa=478.3|status=FAULT
L060361,ts=2025-03-12T18:23:23Z|dev=VLV-9386|site=FIN1|temp_c=-3.1|pres_kpa=494.5|status=OK
L060362,ts=2025-05-05T02:34:00Z|dev=VLV-7370|site=NFL1|temp_c=78.4|pres_kpa=446.1|status=OK
L060363,ts=2025-05-09T09:15:00Z|dev=FAN-8645|site=HAW2|temp_c=20.2|pres_kpa=760.0|status=OK
L060364,ts=2025-04-09T17:51:00Z|dev=FAN-7819|site=CAI1|temp_c=69.5|pres_kpa=525.1|status=OK
L060365,ts=2025-05-08T05:03:28Z|dev=CMP-9714|site=SIN2|temp_c=3.9|pres_kpa=550.3|status=OK
L060366,ts=2025-03-10T12:14:58Z|dev=VLV-8024|site=ATL4|temp_c=69.1|pres_kpa=421.4|status=OK
L060367,ts=2025-02-01T22:39:43Z|dev=FAN-8058|site=DEN3|temp_c=4.7|pres_kpa=783.1|status=WARN
L060368,ts=2025-04-08T16:04:00Z|dev=FAN-7729|site=SEA2|temp_c=33.8|pres_kpa=89.2|status=OK
L060369,ts=2025-02-22T07:28:28Z|dev=FAN-8918|site=ATL4|temp_c=37.7|pres_kpa=483.8|status=OK
L060370,ts=2025-04-08T02:47:04Z|dev=FAN-7910|site=BRZ2|temp_c=9.7|pres_kpa=758.4|status=WARN
L060371,ts=2025-05-05T08:27:00Z|dev=CMP-8832|site=PHX1|temp_c=40.4|pres_kpa=235.8|status=FAULT
L060372,ts=2025-03-25T19:25:58Z|dev=VLV-9614|site=FRA3|temp_c=59.8|pres_kpa=797.6|status=FAULT
L060373,ts=2025-04-13T15:01:00Z|dev=VLV-8318|site=SIN2|temp_c=-2.2|pres_kpa=203.7|status=OK
L060374,ts=2025-05-03T16:37:00Z|dev=CMP-9124|site=ATH2|temp_c=-3.0|pres_kpa=269.7|status=OK
L060375,ts=2025-02-08T17:19:28Z|dev=FAN-7140|site=NFL1|temp_c=59.6|pres_kpa=624.4|status=OK
L060376,ts=2025-04-25T06:36:59Z|dev=FAN-7326|site=HAW2|temp_c=77.5|pres_kpa=342.4|status=OK
L060377,ts=2025-05-14T15:47:11Z|dev=VLV-8011|site=UK1|temp_c=44.8|pres_kpa=640.8|status=OK
L060378,ts=2025-03-24T02:45:00Z|dev=PMP-7744|site=POL2|temp_c=84.8|pres_kpa=677.2|status=OK
L060379,ts=2025-04-26T20:55:09Z|dev=FAN-8177|site=ARG1|temp_c=90.9|pres_kpa=446.0|status=OK
L060380,ts=2025-02-15T01:38:00Z|dev=VLV-9976|site=MID9|temp_c=57.0|pres_kpa=212.1|status=OK
L060381,ts=2025-02-22T04:25:23Z|dev=VLV-8923|site=PAC5|temp_c=49.8|pres_kpa=242.1|status=OK
L060382,ts=2025-04-01T22:37:50Z|dev=VLV-8153|site=HAW2|temp_c=25.8|pres_kpa=790.1|status=OK
L060383,ts=2025-02-22T00:22:28Z|dev=FAN-9904|site=IRL2|temp_c=80.5|pres_kpa=633.8|status=WARN
L060384,ts=2025-04-14T13:52:00Z|dev=PMP-8843|site=TEX2|temp_c=73.5|pres_kpa=163.9|status=WARN
L060385,ts=2025-03-08T19:22:58Z|dev=FAN-8975|site=SYD3|temp_c=90.0|pres_kpa=162.8|status=FAULT
L060386,ts=2025-04-24T22:00:16Z|dev=PMP-7037|site=JPN1|temp_c=45.1|pres_kpa=251.4|status=OK
L060387,ts=2025-05-22T17:31:11Z|dev=VLV-7456|site=IND2|temp_c=89.4|pres_kpa=451.9|status=FAULT
L060388,ts=2025-04-21T21:13:50Z|dev=PMP-7787|site=SYD3|temp_c=7.4|pres_kpa=719.7|status=OK
L060389,ts=2025-02-03T09:14:00Z|dev=CMP-8253|site=HAW2|temp_c=82.4|pres_kpa=145.4|status=OK
L060390,ts=2025-04-21T07:04:40Z|dev=PMP-7566|site=NE2|temp_c=80.0|pres_kpa=770.5|status=OK
L060391,ts=2025-05-12T01:13:34Z|dev=CMP-9375|site=MID9|temp_c=32.2|pres_kpa=210.4|status=OK
L060392,ts=2025-03-07T08:49:19Z|dev=CMP-9500|site=HAW2|temp_c=38.2|pres_kpa=407.8|status=OK
L060393,ts=2025-05-28T06:02:01Z|dev=VLV-7027|site=SYD3|temp_c=33.5|pres_kpa=376.5|status=FAULT
L060394,ts=2025-02-20T18:15:00Z|dev=PMP-9184|site=ANC1|temp_c=61.1|pres_kpa=503.9|status=FAULT
L060395,ts=2025-03-25T16:32:00Z|dev=CMP-8886|site=POL2|temp_c=94.1|pres_kpa=266.9|status=OK
L060396,ts=2025-03-09T05:10:34Z|dev=CMP-9009|site=FIN1|temp_c=7.4|pres_kpa=750.7|status=OK
L060397,ts=2025-03-23T22:04:06Z|dev=VLV-8253|site=UK4|temp_c=65.8|pres_kpa=430.2|status=OK
L060398,ts=2025-02-14T13:49:00Z|dev=FAN-9125|site=FIN1|temp_c=46.2|pres_kpa=788.2|status=OK
L060399,ts=2025-05-07T19:54:20Z|dev=CMP-9313|site=NE2|temp_c=80.7|pres_kpa=390.3|status=OK
L060400,ts=2025-05-17T19:29:00Z|dev=FAN-7573|site=UAE3|temp_c=91.3|pres_kpa=362.2|status=OK
L060401,ts=2025-03-12T05:40:51Z|dev=FAN-8621|site=MID1|temp_c=20.7|pres_kpa=640.8|status=WARN
L060402,ts=2025-04-19T02:50:53Z|dev=VLV-9023|site=ATH2|temp_c=77.7|pres_kpa=398.7|status=OK
L060403,ts=2025-02-07T11:56:00Z|dev=FAN-7202|site=BRZ2|temp_c=-2.7|pres_kpa=273.0|status=OK
L060404,ts=2025-02-15T07:30:53Z|dev=FAN-7182|site=SIN2|temp_c=7.9|pres_kpa=414.3|status=OK
L060405,REJECT
L060406,ts=2025-03-25T17:40:00Z|dev=PMP-7739|site=HAW2|temp_c=38.8|pres_kpa=144.9|status=OK
L060407,ts=2025-02-17T22:17:01Z|dev=PMP-9386|site=ANC1|temp_c=66.3|pres_kpa=676.9|status=OK
L060408,ts=2025-02-23T14:29:00Z|dev=FAN-9537|site=JPN1|temp_c=20.4|pres_kpa=210.9|status=FAULT
L060409,ts=2025-05-19T21:12:50Z|dev=VLV-7029|site=PHX1|temp_c=43.8|pres_kpa=396.6|status=OK
L060410,ts=2025-03-17T15:29:21Z|dev=CMP-7189|site=SIN2|temp_c=13.2|pres_kpa=529.4|status=FAULT
L060411,ts=2025-05-21T18:23:06Z|dev=PMP-7898|site=TEX2|temp_c=62.2|pres_kpa=856.5|status=WARN
L060412,ts=2025-03-27T15:01:33Z|dev=VLV-7451|site=IND2|temp_c=76.6|pres_kpa=623.0|status=OK
L060413,ts=2025-04-05T02:55:00Z|dev=PMP-8855|site=PAC5|temp_c=7.2|pres_kpa=136.5|status=OK
L060414,ts=2025-04-05T00:24:59Z|dev=PMP-7051|site=NE2|temp_c=16.2|pres_kpa=343.6|status=OK
L060415,ts=2025-04-22T11:30:38Z|dev=CMP-7410|site=UK1|temp_c=32.8|pres_kpa=417.2|status=OK
L060416,ts=2025-04-30T09:25:56Z|dev=VLV-8670|site=NZL1|temp_c=61.5|pres_kpa=884.1|status=OK
L060417,ts=2025-02-19T19:39:00Z|dev=PMP-7837|site=ANC1|temp_c=91.3|pres_kpa=443.4|status=OK
L060418,ts=2025-05-31T17:54:00Z|dev=VLV-9145|site=PAC8|temp_c=77.9|pres_kpa=413.5|status=WARN
L060419,ts=2025-04-23T02:59:00Z|dev=VLV-9376|site=NE7|temp_c=74.5|pres_kpa=344.0|status=OK
L060420,ts=2025-05-13T11:55:54Z|dev=PMP-7196|site=PAC5|temp_c=72.7|pres_kpa=487.6|status=OK
L060421,ts=2025-02-10T08:15:00Z|dev=VLV-9394|site=POL2|temp_c=42.4|pres_kpa=162.4|status=OK
L060422,ts=2025-04-14T03:05:00Z|dev=CMP-8451|site=ARG1|temp_c=13.5|pres_kpa=178.1|status=FAULT
L060423,ts=2025-03-11T16:52:00Z|dev=VLV-9913|site=FRA3|temp_c=-2.2|pres_kpa=857.6|status=OK
L060424,ts=2025-05-20T18:50:00Z|dev=CMP-8328|site=IND7|temp_c=66.2|pres_kpa=852.6|status=OK
L060425,ts=2025-02-28T01:14:44Z|dev=PMP-9274|site=MID1|temp_c=27.5|pres_kpa=336.3|status=OK
L060426,ts=2025-03-09T01:01:00Z|dev=VLV-9542|site=MID9|temp_c=60.8|pres_kpa=758.6|status=OK
L060427,ts=2025-04-29T20:01:00Z|dev=VLV-9865|site=BRZ2|temp_c=46.3|pres_kpa=436.3|status=OK
L060428,ts=2025-03-11T21:49:00Z|dev=CMP-9539|site=NE2|temp_c=78.7|pres_kpa=389.3|status=OK
L060429,ts=2025-04-21T07:28:20Z|dev=PMP-8352|site=ATL4|temp_c=73.9|pres_kpa=101.4|status=OK
L060430,ts=2025-03-24T06:25:13Z|dev=FAN-9523|site=IRL2|temp_c=84.4|pres_kpa=325.3|status=OK
L060431,ts=2025-03-04T22:17:00Z|dev=CMP-8385|site=FRA3|temp_c=72.6|pres_kpa=325.9|status=OK
L060432,ts=2025-02-19T20:45:03Z|dev=VLV-9610|site=IND7|temp_c=27.9|pres_kpa=145.8|status=OK
L060433,ts=2025-05-19T08:47:00Z|dev=PMP-8738|site=PAC5|temp_c=26.9|pres_kpa=652.3|status=OK
L060434,ts=2025-02-08T20:02:00Z|dev=VLV-7329|site=IRL2|temp_c=64.5|pres_kpa=707.0|status=WARN
L060435,ts=2025-02-22T04:27:23Z|dev=CMP-7011|site=CAI1|temp_c=62.0|pres_kpa=353.5|status=OK
L060436,ts=2025-03-26T11:18:00Z|dev=VLV-9441|site=UK4|temp_c=82.0|pres_kpa=899.8|status=OK
L060437,ts=2025-03-08T10:39:13Z|dev=PMP-7768|site=HAW2|temp_c=54.0|pres_kpa=626.5|status=OK
L060438,ts=2025-05-03T23:55:30Z|dev=VLV-7315|site=ICE1|temp_c=-3.4|pres_kpa=433.3|status=WARN
L060439,ts=2025-05-05T04:35:07Z|dev=CMP-8372|site=JPN1|temp_c=46.2|pres_kpa=145.9|status=FAULT
L060440,ts=2025-04-28T19:39:11Z|dev=VLV-9555|site=CAI1|temp_c=56.3|pres_kpa=441.7|status=WARN
L060441,ts=2025-03-14T23:05:42Z|dev=VLV-9418|site=IND2|temp_c=11.5|pres_kpa=688.6|status=OK
L060442,ts=2025-03-16T08:33:44Z|dev=FAN-8527|site=GER1|temp_c=15.0|pres_kpa=765.0|status=OK
L060443,ts=2025-05-25T02:18:52Z|dev=VLV-8871|site=ICE1|temp_c=79.9|pres_kpa=370.6|status=FAULT
L060444,ts=2025-02-24T15:40:33Z|dev=VLV-7450|site=ICE1|temp_c=30.7|pres_kpa=709.6|status=OK
L060445,ts=2025-04-17T16:28:36Z|dev=FAN-9342|site=ANC1|temp_c=69.1|pres_kpa=854.2|status=WARN
L060446,ts=2025-03-16T14:51:07Z|dev=PMP-7300|site=BRZ2|temp_c=82.8|pres_kpa=117.8|status=OK
L060447,ts=2025-02-15T01:45:41Z|dev=FAN-8685|site=UK1|temp_c=27.5|pres_kpa=152.0|status=OK
L060448,ts=2025-04-15T12:47:00Z|dev=VLV-8708|site=NE2|temp_c=20.7|pres_kpa=632.8|status=OK
L060449,ts=2025-02-20T20:03:00Z|dev=CMP-7523|site=SYD3|temp_c=54.5|pres_kpa=366.0|status=OK
L060450,ts=2025-03-01T00:53:02Z|dev=PMP-9379|site=POL2|temp_c=49.5|pres_kpa=698.0|status=WARN
L060451,ts=2025-05-24T16:05:21Z|dev=VLV-7797|site=SYD3|temp_c=76.3|pres_kpa=645.1|status=WARN
L060452,ts=2025-03-07T17:15:36Z|dev=FAN-8469|site=IND7|temp_c=79.5|pres_kpa=660.2|status=OK
