row_id,phonemes,src_phonemes
test_002192,wilhaʊs,wilhæɔs
test_002193,mænjəfækt͡ʃəɹɚz,mænjʊfæktʃəɹəz
test_002194,noʊblɚ,nəʊblə
test_002195,əstɝ,əstɜ
test_002196,ɛnti,ænti
test_002197,voʊsɪfəɹəs,vəʊsɪfəɹəs
test_002198,blɛəz,bleəz
test_002199,ɹɛvəleɪʃən,ɹevəlæɪʃən
test_002200,sʌðəli,sɐðəli
test_002201,tæblɔɪd,tæblɔɪd
test_002202,mɒnəʊfɒnɪk,mɑnəfɑnɪk
test_002203,nəʊtəbl̩,noʊtəbl̩
test_002204,kəɹoʊsɪv,kəɹəʉsɪv
test_002205,mɑtʃɪz,mɑɹt͡ʃɪz
test_002206,kəŋɡləʊb,kəŋɡloʊb
test_002207,ɪnflʊənst,ɪnfluənst
test_002208,dɪlɪvəɹ,dɪlɪvɚ
test_002209,ɡɹəʊsli,ɡɹoʊsli
test_002210,əkskɹʉʃiæɪtɪŋ,əkskɹʉʃiæɪtəŋ
test_002211,ʃɒtɡʌn,ʃɔtɡɐ̞n
test_002212,ɡɹɛn,ɡɹæn
test_002213,skɹɔfjələs,skɹɒfjʊləs
test_002214,əlaɪnmənt,əlaɪnmənt
test_002215,wɔɹʃɪp,wɔʃɪp
test_002216,ɹipɚkʌʃən,ɹipəkʌʃən
test_002217,swɪmɪŋli,swɪmɪŋli
test_002218,kəʊld,kaʉld
test_002219,mɒnətɒnək,mɔnətɔnɪk
test_002220,əblɪtəɹæɪtɪd,əblɪtəɹeɪtɪd
test_002221,ɔtɑnəməs,ɔtɒnəməs
test_002222,tɹɑepɒd,tɹaɪpɑd
test_002223,leɪə,leɪ̯ɚ
test_002224,ɪmbɑm,ɪmbɑm
test_002225,ʃɐtl̩kɔk,ʃʌtl̩kɒk
test_002226,pleɪɚz,pleɪəz
test_002227,wɔɹmli,wɔmli
test_002228,ɪntɪɡɹeɪt,əntəɡɹæɪt
test_002229,tufoʊld,tʉfəʉld
test_002230,mɑnətɑnɪk,mɔnətɔnɪk
test_002231,sɪɡnət͡ʃə,səɡnət͡ʃə
test_002232,feəɹiz,fɛəɹiz
test_002233,kilhɔlɪŋ,kilhɔlɪŋ
test_002234,sɪmɪlɪtud,sɪmɪlɪtjud
test_002235,sævɑnt,sævənt
test_002236,juui,juui
test_002237,snuz,snʉz
test_002238,oʊtmil,əʊtmil
test_002239,ænəteɪt,ænəteɪt
test_002240,ɹɐʉl,ɹəʊl
test_002241,kɹæm,kɹɛm
test_002242,dɪskɹɪmənæɪt,dɪskɹɪmɪneɪt
test_002243,wɛðɚ,wɛðə
test_002244,klæsɪz,klɑsɪz
test_002245,vɐlnəɹəbɪləti,vʌlnəɹəbɪləti
test_002246,əbskɒnd,əbskɑnd
test_002247,əblɪtəɹeɪtɪd,əblɪtəɹeɪtɪd
test_002248,vɪlɪd͡ʒɚ,vɪlɪd͡ʒə
test_002249,mɔθs,mɒθs
test_002250,ɪnsɑe̯t,ənsaɪ̯t
test_002251,twɜl,twɝl
test_002252,pɒsəbəl,pɔsəbəl
test_002253,ɒltɜnətɪv,ɑltɝnətɪv
test_002254,sæɪdɪzəm,seɪdɪzəm
test_002255,klɔt,klɒt
test_002256,swɪmɪŋli,swɪmɪŋli
test_002257,ɪnt͡ʃɑnt,ɘnt͡ʃɐnt
test_002258,d͡ʒɛlətɑləd͡ʒi,d͡ʒɛlətɒləd͡ʒi
test_002259,ɛɹənt,ɛɹənt
test_002260,bɔk,boɹk
test_002261,dɛmimɑnd,dɛmimɒnd
test_002262,sɝkəmstæns,sɜkəmstæns
test_002263,jʉʒəɹi,juʒəɹi
test_002264,skɜlɪŋ,skɝlɪŋ
test_002265,ʌndəsɜv,ɐndəsɜv
test_002266,æmbɪʃən,æmbɪʃən
test_002267,ɹoʊdənt,ɹɐʉdənt
test_002268,ste,stɛɚ
test_002269,kɒmɹeɪd,kɑmɹæd
test_002270,tɑtɚ,tɒtə
test_002271,daɪkɒtəməs,daɪkɒtəməs
test_002272,fɑli,fɒli
test_002273,embə,ɛmbə
test_002274,tɹævələz,tɹævəlɚz
test_002275,doʊd͡ʒoʊ,dəʊdʒəʊ
test_002276,ɹoʊdənt,ɹəʉdənt
test_002277,nɐʉtəbəl,nəʉtəbəl
test_002278,wɔtəweɪ,wotəwæɪ
test_002279,bɔldɚ,bɔldə
test_002280,tɘɹiəɹiɘm,təɹeɹiəm
test_002281,sævɪd͡ʒ,sɛvəd͡ʒ
test_002282,ɑksikoʊdoʊn,ɒksikəʊdəʊn
test_002283,ɡʌvɚnmənt,ɡɐvɘnmɘnt
test_002284,dɪskɹɪmɪneɪt,dɪskɹɪmənæɪt
test_002285,dəʉnə,dəʊnə
test_002286,ɪmbɹɔɪl,əmbɹɔɪl
test_002287,blupə,blupɚ
test_002288,sʌðən,sʌðɚn
test_002289,kɐʉl,kəʉl
test_002290,piæstə,piæstɚ
test_002291,ɪmpɜmɪəbəl,ɪmpɝmɪəbəl
test_002292,ful,ful
test_002293,dɒm,dɑm
test_002294,ænti,ænti
test_002295,pɹɒsəkjʉʃən,pɹɔsɪkjʉʃən
test_002296,lænjɚd,lænjəd
test_002297,kɪti,kɪti
test_002298,dɪvaɪs,dɪvɑɪs
test_002299,pleɪəz,pleɪɚz
test_002300,kɒmpaʊnd,kɔmpæɔnd
test_002301,ɹipəkɐʃən,ɹipəkʌʃən
test_002302,dʒʉli,duli
test_002303,ɪɹɪŋ,ɪəɹɪŋ
test_002304,sɪmɪlɪtjud,sɪmɪlɪtud
test_002305,mɐnəteɹi,mɑnɪtɛɹi
test_002306,pɚtɪkjəlɚli,pətɪkjələli
test_002307,ɹəʉdənt,ɹoʊdənt
test_002308,foʊkəst,fɐʉkəst
test_002309,pʌpɪt,pɐpət
test_002310,hɛɡ,hæɡ
test_002311,skæɪlə,skeɪlə
test_002312,be̝d,bɛd
test_002313,sikwɪns,sikwɪns
test_002314,dɪleɪ,dɪleɪ
test_002315,ækədim,ækədim
test_002316,læŋɡwɪd,lɛ̝ŋɡwɘd
test_002317,mɒnətəʊn,mɑnətoʊn
test_002318,pɹɒbəbɪlɪstɪk,pɹɔbəbɪlɪstɪk
test_002319,kilhɔlɪŋ,kilhɔlɪŋ
test_002320,ʃɔthænd,ʃɔɹthænd
test_002321,lɑd,lɐd
test_002322,kəmɪʃənəz,kəmɪʃənɚz
test_002323,daɪkɒtəmi,daɪkɑtəmi
test_002324,sɜli,sɝli
test_002325,bɒd͡ʒəɹ,bɑd͡ʒɚ
test_002326,ɛnd͡ʒɪnɪəɹɪŋ,ɛndʒɪnɪəɹɪŋ
test_002327,wɛðə,weðə
test_002328,dɑɹndɪst,dɑndɪst
test_002329,kævɚ,kɑvə
test_002330,kwɝk,kwɜk
test_002331,spoʊlieɪʃən,spəʊlieɪʃn̩
test_002332,weðə,wɛðə
test_002333,daɪmiθɪl,daɪmɛθəl
test_002334,pɒsəbəl,pɒsəbəl
test_002335,tɛləkəmjutɪŋ,teləkəmjʉtɪŋ
test_002336,kɑnɪvɔ,kɑɹnɪvoɹ
test_002337,soʊl,səʊl
test_002338,ədmɪnɪstə,ədmɪnɪstɚ
test_002339,kuli,kʉli
test_002340,plɛnət,plænət
test_002341,skɹɒfjʊləs,skɹɔfjələs
test_002342,ɪɹɒtɪsaɪz,ɪɹɑtɪsaɪz
test_002343,lɑd͡ʒɪst,lɑɹd͡ʒɪst
test_002344,kɹeɪniəsɒfɪk,kɹeɪniəsɑfɪk
test_002345,kɒntɹədəktəɹi,kɑntɹədɪktəɹi
test_002346,ɪmpɹɒbəbɪlɪti,ɪmpɹɑbəbɪləti
test_002347,kɒmɛnts,kɑmɛnts
test_002348,sɪnkɹɑnɪk,sɪnkɹɒnɪk
test_002349,dæm,dɛm
test_002350,məʊ,moʊ
test_002351,tɛlɪfəʊn,tɛləfoʊn
test_002352,ɹɐʉl,ɹəʉl
test_002353,mɛntɔ,mɛntoɹ
test_002354,skʉl,skul
test_002355,wɜkəz,wɝkɚz
test_002356,nɒmɪneɪt,nɑmɪneɪt
test_002357,həʊnz,hoʊnz
test_002358,əkskɹʉʃiæɪtɪŋ,ɪkskɹuʃieɪtɪŋ
test_002359,tɛkstaɪl,tekstaɪl
test_002360,fɪlɪbʌstəɹ,fɪləbəstər
test_002361,ɛnəlɒɡ,ænəlɔɡ
test_002362,kælɪbəɹ,kæləbəɹ
test_002363,skæɪlə,skeɪlɚ
test_002364,kəʊæɡjuleɪʃən,koʊæɡjuleɪʃən
test_002365,sɚveɪ̯ɚ,səvæ̝ɪə
test_002366,sʌðəli,sʌðɚli
test_002367,deəz,dɛɹz
test_002368,fɔli,fɒli
test_002369,hɑm,hɑɹm
test_002370,sʌðɚli,sɐðəli
test_002371,bumə,bumɚ
test_002372,haʊstɑp,haʊstɒp
test_002373,ɪnoɡjəɹæɪt,ɪnɔɡjəɹet
test_002374,diə,dɪə
test_002375,dɪzɝʃən,dɪzɜʃən
test_002376,səpɹeʃən,səpɹɛʃən
test_002377,kəɹəʉsɪv,kəɹɐʉsəv
test_002378,ɡɒblɪn,ɡɑblɪn
test_002379,tɜmɪnæɪtə,tɜmɪneɪtə
test_002380,blɪŋkə,blɪŋkəɹ
test_002381,kɒmpæʊnd,kɒmpaʊnd
test_002382,foməli,fɔɹməli
test_002383,nænəʊmitə,nænoʊmitər
test_002384,slænt,slɑnt
test_002385,kɹɒsəŋ,kɹɔsɪŋ
test_002386,sɜkəmstəns,sɝkəmstæns
test_002387,dɪsəpɪɹ,dɪsəpɪə
test_002388,tɝbjələnt,tɜbjələnt
test_002389,saɪnəfəʊbiə,saɪnəfoʊbiə
test_002390,æmbɪɡjuəs,ɛmbəɡjʉəs
test_002391,iəɹəŋ,ɪəɹɪŋ
test_002392,ɫænjəd,lænjɚd
test_002393,təɹɛɹiəm,təɹɛəɹɪəm
test_002394,dɪfə,dɪfɚ
test_002395,dɛəz,dez
test_002396,mɒkteɪl,mɔktæɪl
test_002397,tɐf,tʌf
test_002398,nəʊmædɪk,nəʉmædɪk
test_002399,lɪbəɹeɪt,lɪbəɹeɪt
test_002400,kɑmpaʊnd,kɒmpæʊnd
test_002401,æpəθɛtɪk,æpəθɛtɪk
test_002402,əstɝ,əstø
test_002403,iəɹəŋ,ɪɹɪŋ
test_002404,pɹəʊl,pɹoʊl
test_002405,ɪntɛntʃənəl,ɪntɛnʃn̩əl
test_002406,ɡɐvɘnmɘnt,ɡʌvəmənt
test_002407,nɛsəsəɹɪli,nɛsəsɛɹəli
test_002408,mæd͡ʒɪstəɹi,mæd͡ʒəstəɹi
test_002409,wɜʃɪpfl̩,wɝʃɪpfl̩
test_002410,kɒment,kɑmɛnt
test_002411,hɑtlɪs,hɑɹtlɪs
test_002412,bɔɹɡənɪzəm,bɔɡənɪzəm
test_002413,ɪmpɝmɪəbəl,ɪmpɜmɪəbəl
test_002414,kotəsɒl,koɹtɪsɔl
test_002415,əɹæɔnd,əɹæʊnd
test_002416,stɑpt,stɒpt
test_002417,skɘpɘ,skɪpə
test_002418,flaʊ̯tə,flaʊ̯tə
test_002419,bɑtɛndəɹ,bɑɹtɛndɚ
test_002420,baɪpɑɹtaɪt,baɪpɑtaɪt
test_002421,θɘk,θɪk
test_002422,daɪkɒtəmi,daɪkɒtəmi
test_002423,bɛdɹum,bɛdɹum
test_002424,wɔɹbləɹ,wɔblə
test_002425,əkwæɪʒən,ɪkweɪʒən
test_002426,sɛntinəɹi,sɛntɛnəɹi
test_002427,tjutɪləɹɪ,tutɪlɛɹɪ
test_002428,t͡ʃɪəɹi,t͡ʃiəɹi
test_002429,steɪkhəʊldə,stæɪkhɐʉldə
test_002430,ɑzmoʊlɛrəti,ɒzməʊlarɪti
test_002431,æmbɪʃən,æmbɪʃən
test_002432,ɹəfɹæktəɹi,ɹɪfɹæktəɹi
test_002433,læm,læm
test_002434,pɹɒksɪmət,pɹɔksɪmət
test_002435,ɹɐʉl,ɹoʊl
test_002436,daɪmɛθəl,daɪmiθɪl
test_002437,ɪntəvju,ɪntɚvju
test_002438,kætɪɡəɹɑez,kætəɡəɹaɪz
test_002439,skɛlɪtəl,skɛlətəl
test_002440,doʊnɚ,dɐʉnə
test_002441,ðɪðə,ðɪðɚ
test_002442,skændələs,skændələs
test_002443,fɒli,fɒli
test_002444,æntisəʊʃəl,æntisoʊʃəl
test_002445,ədvɑnsɪŋ,ədvænsɪŋ
test_002446,ænəlɔɡ,ænəlɔɡ
test_002447,dɐʉnə,dəʊnə
test_002448,bidɒn,bidɑn
test_002449,kɹusɪvɜbəlɪst,kɹusəvɜɹbələst
test_002450,kɒli,kɑli
test_002451,pɚsɛnt,pəsɛnt
test_002452,kwɔɹtɚ,kwɔtə
test_002453,bəleɪtɪd,bɪleɪtɪd
test_002454,koʊ̯stɚ,kʌʊ̯stə
test_002455,bɑʃ,bɒʃ
test_002456,æftɚwɝd,ɑftəwɜd
test_002457,zəʊθeɪkə,zoʊθeɪkə
test_002458,stewel,stɛəwɛl
test_002459,tɛɹwɑɹ,tɛwɑ
test_002460,fəʊtəʊɹɪsɛpʃn̩,foʊtəɹəsɛpʃən
test_002461,kɔmpəzɪʃən,kɒmpəzɪʃən
test_002462,noʊmædɪk,nəʉmædɪk
test_002463,sɛfələpɒd,sɛfələpɑd
test_002464,wɐndə,wʌndɚ
test_002465,kənɡlɔməɹət,kənɡlɑmɚət
test_002466,ɪntɝmənt,ɪntɜmənt
test_002467,mɑnətoʊn,mɒnətəʊn
test_002468,wɔlnət,wɔlnʌt
test_002469,əkɝ,əkø
test_002470,pɑɹtɪʃən,pɑtɪʃən
test_002471,stæɪkhɐʉldə,steɪkhəʊldə
test_002472,ɪlɛktɹəkjuʃənə,ɪlɛktɹəkjuʃənɚ
test_002473,mɐstə,mʌstə
test_002474,pəɹɑksaɪd,pəɹɒksaɪd
test_002475,ɛntəteɪnə,ɛntɚteɪnɚ
test_002476,mɑn,mɒn
test_002477,mɑzɪpæn,mɑɹzəpæn
test_002478,dɪkteɪtə,dɪkteɪtəɹ
test_002479,hɛdmæstɚ,hɛdmɑstə
test_002480,faɪɚflaɪ,faɪəflaɪ
test_002481,dəʊnə,doʊnɚ
test_002482,ədvɑns,ədvæns
test_002483,æθlit,æθlit
test_002484,dɪspniə,dɪspniə
test_002485,kləʉk,kloʊk
test_002486,teləkəmjʉtəŋ,tɛləkəmjutɪŋ
test_002487,tʉfəʉld,tufəʊld
test_002488,æntisoʊʃəl,æntisəʉʃəl
test_002489,æpləkæɪʃən,ɛpləkæɪʃən
test_002490,pleɪɚ,pleɪəɹ
test_002491,ænti,ɛnti
test_002492,pɒlɪtɪʃənz,pɒlətəʃənz
test_002493,təɹɛəɹɪəm,təɹeɹiəm
test_002494,skɔɹd,skɔɹd
test_002495,tʊɹ,tʊə
test_002496,kɹɒp,kɹɒp
test_002497,əɹaʊnd,əɹæʊnd
test_002498,wɒpə,wɑpɚ
test_002499,bʌtɚfæt,bʌtəfæt
test_002500,kɒmpəzɪt,kəmpɑzɪt
test_002501,odiɐʉ,odiəʉ
test_002502,pɹaɪməɹi,pɹaɪməɹi
test_002503,sɛpəɹeɪt,sɛpəɹət
test_002504,ɹəʊl,ɹoʊl
test_002505,ɪntɚvju,ɪntəvju
test_002506,vɛd͡ʒɪtɛəɹiənɪzəm,vɛd͡ʒɪtɛɹiənɪzəm
test_002507,lɒɡə,lɑɡɚ
test_002508,oɹɡənɪzeɪʃən,oɡənɑezæɪʃən
test_002509,blɛəɹz,bleəz
test_002510,dɪspɹəpɔʃənətli,dɪspɹəpɔɹʃənətli
test_002511,ɹepɹəzent,ɹɛpɹɪzɛnt
test_002512,əbskjʊɹɪti,əbskjʊəɹɪti
test_002513,blɛəɹz,blɛəz
test_002514,niɡə,niɡɚ
test_002515,ɪmpjʊdənt,ɪmpjədn̩t
test_002516,bɛəli,beəli
test_002517,kɪlɒmɪtə,kəlɔmətə
test_002518,oʊpənɚ,əʊpənə
test_002519,æd͡ʒɑel,ɛd͡ʒaɪl
test_002520,sɒlstɪs,sɑlstɪs
test_002521,mɔnətɔnɪk,mɑnətɑnɪk
test_002522,ɪnfɔmd,ɪnfɔɹmd
test_002523,hɔkɚ,hɔkə
test_002524,pɜsɛpt,pɝsɛpt
test_002525,stændədaɪzeɪʃən,stændədɑezæɪʃən
test_002526,klɐʉk,kloʊk
test_002527,əstɜ,əstø
test_002528,tøbjələnt,tɜbjələnt
test_002529,ʌnfɔtjʊnətli,ʌnfɔɹt͡ʃənɪtli
test_002530,kənsɜvətɪv,kənsɝvətɪv
test_002531,ɛəweɪ,eəwæɪ
test_002532,koʊtəɹi,kəʊtəɹi
test_002533,klɑt,klɒt
test_002534,pɹoʊtəmin,pɹəʊtəmin
test_002535,wiə̯ɹi,wɪə̯ɹi
test_002536,ɹipəkʌʃən,ɹipəkɐʃən
test_002537,æmbɪʃən,ɛmbəʃən
test_002538,ɹʌɡ,ɹäɡ
test_002539,ɑptɪkəl,ɒptɪkəl
test_002540,t͡ʃæɪnd͡ʒ,t͡ʃeɪnd͡ʒ
test_002541,ɛlbəm,ælbəm
test_002542,θɹisəm,θɹisəm
test_002543,fɔɹtɪsɪmoʊ,fɔtɪsɪməʊ
test_002544,snʌɡ,snɐɡ
test_002545,teləkəmjʉtɪŋ,tɛləkəmjutɪŋ
test_002546,əkɝ,əkɜ
test_002547,feɹiz,feəɹiz
test_002548,pəsɛnt,pəsent
test_002549,ɹəkaɪtɪs,ɹəkaɪtɪs
test_002550,haɪdɹoʊkɔɹtɪsoʊn,hʌɪdɹəʊkɔtɪzəʊn
test_002551,bɹeɪnt͡ʃaɪld,bɹeɪnt͡ʃaɪld
test_002552,ɹɪdjʉsɪŋ,ɹɪdjusɪŋ
test_002553,fɛɚ,fe
test_002554,pɹəd͡ʒɛktɚ,pɹəd͡ʒɛktə
test_002555,fɔlt,fɔlt
test_002556,oʊveɪʃən,əʉvæɪʃn̩
test_002557,kənd͡ʒɛkt͡ʃə,kənd͡ʒɛkt͡ʃɚ
test_002558,ɹɪdjusɪz,ɹɪdjusɪz
test_002559,ɡɑɹmənt,ɡɑmənt
test_002560,kulɪŋ,kulɪŋ
test_002561,netəzən,nɛtɪzən
test_002562,kæntinə,kæntinə
test_002563,pəsɪst,pɚsɪst
test_002564,ɒltønətəv,ɒltɜnətɪv
test_002565,ɹəklʉs,ɹɪklʉs
test_002566,æbdɒmɪneɪliə,æbdɑmɪneɪliə
test_002567,ɹɛpɹɪzɛnt,ɹepɹəzent
test_002568,ænəɡɒd͡ʒi,ænəɡoʊd͡ʒi
test_002569,kulɪŋ,kulɪŋ
test_002570,dɪskʌst,dɪskɐst
test_002571,ɪnsəkjʊɹ,ɪnsəkjʊəɹ
test_002572,kənsɪstəns,kənsɪstəns
test_002573,sænəti,sænəti
test_002574,vɛd͡ʒɪtɛɹiənɪzəm,vɛd͡ʒɪtɛəɹiənɪzəm
test_002575,ɘnt͡ʃɐnt,ɪnt͡ʃɑnt
test_002576,bɛlwɛðɚ,bɛlwɛðə
test_002577,əlusədeɪt,ɪljusɪdeɪt
test_002578,ɪntestɪnəl,ɪntɛstɪnəl
test_002579,ɪkwæɪʒən,əkwæɪʒən
test_002580,kənfɔmɪti,kənfomɪti
test_002581,skɝ,skø
test_002582,oʊvəɹɹiækt,əʊvəɹiækt
test_002583,klæmə,klæmɚ
test_002584,tɝmɚɪk,tɜməɹɪk
test_002585,ɡɹɑspt,ɡɹæspt
test_002586,nəsɛsəteɪt,nɪsɛsɪteɪt
test_002587,soʊsiɑləd͡ʒi,sɐʉsiɒləd͡ʒi
test_002588,mæn,mæn
test_002589,kənfomɪti,kənfoməti
test_002590,kənɒnɪkəl,kənɑnɪkəl
test_002591,nɒmɪneɪt,nɔmɪnæɪt
test_002592,sɜtɪfɪkæɪʃən,sɝtɪfɪkeɪʃən
test_002593,ʃɪpɚ,ʃɪpə
test_002594,mento,mɛntoɹ
test_002595,ʌnfɔɹt͡ʃənɪtli,ʌnfɔtjʊnətli
test_002596,kənɒnəkəl,kənɒnɪkəl
test_002597,fɔɹɪnɚ,fɒɹɪnəɹ
test_002598,pɒlətəʃənz,pɒlɪtɪʃənz
test_002599,ədvɑns,ədvæns
test_002600,pɹɔbəbɪlɪstɪk,pɹɒbəbələstək
test_002601,əkjumjʊleɪt,əkjumjəleɪt
test_002602,steɪkhoʊldɚ,stæɪkhəʉldə
test_002603,ænθɹəpəmɛtɹɪk,ænθɹəpəmetɹɪk
test_002604,nəɹæɪt,næɹeɪt
test_002605,bɪliɡɚ,bɪliɡə
test_002606,ɛmbə,embə
test_002607,bɑtl̩z,bɒtl̩z
test_002608,ɹɛk,ɹæk
test_002609,vjuɚ,vjuə
test_002610,tit͡ʃɚ,tit͡ʃə
test_002611,kɹɒp,kɹɒp
test_002612,ɛmfəbiəs,æmfɪbiəs
test_002613,hɪkəp,hɪkəp
test_002614,pɑmɪdʒɑnə,pɑɹməʒɑnə
test_002615,əɹɪd͡ʒɪnəli,əɹəd͡ʒənəli
test_002616,dɪskʌst,dɪskʌst
test_002617,pɹɑeməɹi,pɹaɪməɹi
test_002618,dɛəz,dɛɹz
test_002619,ɪlɛktɚ,ɪlektə
test_002620,məsitɚ,masitə
test_002621,hɪpəʊkɹæs,hɪpoʊkɹæs
test_002622,kɒŋɡɹɪɡeɪʃən,kɑŋɡɹəɡeɪʃən
test_002623,foʊkəst,fəʊkəst
test_002624,sæɡ,sɛɡ
test_002625,skæpjəlɚ,skapjʊlə
test_002626,leɪtəz,leɪtɚz
test_002627,ʌndɚsɝv,ʌndəsɜv
test_002628,wɛstwəd,wɛstwɚd
test_002629,ɛmbəʃən,æmbɪʃən
test_002630,staɪfəl,staɪfl̩
test_002631,fɪkst͡ʃɚ,fɪkst͡ʃə
test_002632,kəɹəʊsɪv,kəɹoʊsɪv
test_002633,læm,lɛm
test_002634,ɡlɛd,ɡlæd
test_002635,kɛɹfəl,kɛfl̩
test_002636,fluaksətin,fluɒksətin
test_002637,hɛtɚoʊ,hɛtəɹoʊ
test_002638,bəɡoʊniə,bəɡəʊniə
test_002639,ɹætiɑsineɪʃn̩,ɹætɪɒsɪneɪʃn̩
test_002640,ɪntəɡɹeɪt,əntəɡɹæɪt
test_002641,mʌðɚfʌkɚ,mʌðəfʌkə
test_002642,pɔsəbəl,pɒsəbəl
test_002643,weɪd͡ʒɚ,weɪd͡ʒəɹ
test_002644,sækɹəlɪd͡ʒəs,sækɹəlɪd͡ʒəs
test_002645,ɔtɒnəməs,ɔtɑnəməs
test_002646,əblɪtəɹæɪtɪd,əblɪtəɹeɪtɪd
test_002647,dɑekɔtəmi,daɪkɒtəmi
test_002648,pɹədjʉsə,pɹədusɚ
test_002649,ʃʌtl̩kɒk,ʃʌtl̩kɑk
test_002650,fɑksi,fɒksi
test_002651,kɒstl̩,kɑstl̩
test_002652,kloʊsɪst,kləʊsɪst
test_002653,blɒɡ,blɔɡ
test_002654,tæɡ,tæɡ
test_002655,lɔndɹɛt,lɔndəɹɛt
test_002656,foʊnoʊɹəsɛpʃən,fəʊnəʊɹɪsɛpʃn̩
test_002657,depjəti,dɛpjəti
test_002658,əksɛləɹənt,əksɛləɹənt
test_002659,flæʃlɑet,flæʃlaɪt
test_002660,skʌf,skɐf
test_002661,θəʊl,θoʊl
test_002662,fɜθ,fɝθ
test_002663,tekstbʊk,tɛkstbʊk
test_002664,skul,skul
test_002665,kənfoməti,kənfɔmɪti
test_002666,ɹɪklʉs,ɹəklʉs
test_002667,aɪsətɹɑpɪk,aɪsətɹɒpɪk
test_002668,hʊdwɪŋk,hʊdwɪŋk
test_002669,pɪnɪnsjʊlə,pɪnɪnsjʊlə
test_002670,lɪbɚtiz,lɪbɪtiz
test_002671,dəʉ̯mæ̝ɪ̯n,dəʊmeɪ̯n
test_002672,səmɛtrəkəl,sɪmetɹɪkəl
test_002673,kɹɔsɪŋ,kɹɒsəŋ
test_002674,floʊtəɹ,fləʊtə
test_002675,okəstɹæɪt,ɔɹkəstɹeɪt
test_002676,skul,skʉl
test_002677,ɪmpɜmɪəbəl,ɪmpɝmɪəbəl
test_002678,mɛmwɑɹ,memwɐ
test_002679,ɑkiɒləd͡ʒi,ɐkiɔləd͡ʒi
test_002680,ənkləʊzd,ənkloʊzd
test_002681,əʉpənə,oʊpənɚ
test_002682,pælpəbɹə,palpɪbɹə
test_002683,kənfɛsiəʊ,kənfɛsioʊ
test_002684,wæestlɛnd,weɪstlænd
test_002685,miɡə,miɡɚ
test_002686,hæŋ,hɛŋ
test_002687,fɒɹɪd͡ʒɪz,foɹɪd͡ʒɪz
test_002688,sob,sɔb
test_002689,le̝kt͡ʃɘ,lɛkt͡ʃə
test_002690,mɒnətɐʉn,mɑnətoʊn
test_002691,sɜfɪt,sɝfɪt
test_002692,bɪheɪvjəɹəl,bəhæɪvjəɹəl
test_002693,ɪntenʃənəl,ɪntɛnʃn̩əl
test_002694,fɒli,fɒli
test_002695,bʌstəd,bʌstɚd
test_002696,kæləbəɹ,kælɪbəɹ
test_002697,hɛtəɹədɑnt,hɛtəɹəʊdɒnt
test_002698,pjutətɪvli,pjʉtətɪvli
test_002699,kənd͡ʒɛkt͡ʃɚ,kənd͡ʒekt͡ʃə
test_002700,bɐd͡ʒəɹiɡɐ,bʌd͡ʒəɹiɡɑ
test_002701,netɪzən,netəzən
test_002702,mɔktæɪl,mɒkteɪl
test_002703,koʊkənʌt,kəʉkənɐt
test_002704,ʌnsɜtənti,ɐnsɜtənti
test_002705,kɔpsɪkəl,kɔɹpsɪkəl
test_002706,nɛsəsəɹɪli,nesəseɹəli
test_002707,bɪleɪtɪd,bəleɪtɪd
test_002708,koʊwɝkɚ,kəʊwɜkər
test_002709,ɹɪspɑnsəbɪləti,ɹəspɒnsəbələti
test_002710,ælməkæntɚ,ælməkæntə
test_002711,hʊkɚ,hʊkə
test_002712,kəmpjutɚ,kəmpjʉtə
test_002713,ɪnfɜɹm,ɪnfɜm
test_002714,bɔdwɔk,bɔɹdwɔk
test_002715,kɔmpæɔnd,kɒmpæʊnd
test_002716,ɪljumɪneɪʃən,ɪlumɪneɪʃən
test_002717,kændədəsi,kændɪdəsi
test_002718,bəɹɑmətɚ,bəɹɔmɪtəɹ
test_002719,məʊdəs,mɐʉdəs
test_002720,pɛɹɪniəm,pɛɹɪniəm
test_002721,kəɹəʊsɪv,kəɹəʉsɪv
test_002722,sævəd͡ʒ,sɛvəd͡ʒ
test_002723,bɔɹdwɔk,bɔdwɔk
test_002724,smɑm,smɑɹm
test_002725,ɪkweɪʒən,ɪkwæɪʒən
test_002726,wɑʃt,wɒʃt
test_002727,tɒdəl,tɑdəl
test_002728,əbæk,əbæk
test_002729,pʌf,pɐf
test_002730,təɹeɹiəm,təɹɛəɹɪəm
test_002731,dez,dɛɹz
test_002732,lɔɹɪs,lɔɹɪs
test_002733,dɪstɜb,dɪstɝb
test_002734,əpis,əpis
test_002735,ɹɪdjʉsɪz,ɹɪdjusɪz
test_002736,kɑli,kɒli
test_002737,ɹipəkʌʃən,ɹipɚkʌʃən
test_002738,foɹmətɪv,fɔmətɪv
test_002739,təɹeɹiəm,tɘɹiəɹiɘm
test_002740,pø,pɜ
test_002741,supɚnjuməɹɛɹi,supənjuməɹəɹi
test_002742,livə,livə
test_002743,hɛviɚ,hɛvɪə
test_002744,snɐɡ,snʌɡ
test_002745,sɜkəmskɹɪpʃən,sɝkəmskɹɪpʃən
test_002746,mɔnətɔnɪk,mɒnətɒnɪk
test_002747,ɡləʊbəlaɪzeɪʃən,ɡləʉbəlɑezæɪʃən
test_002748,doʊ̯meɪ̯n,dəʊmeɪ̯n
test_002749,fiəsəm,fɪəsəm
