row_id,text,batch_id
train_00051,"IS, Aug. 17.—Sergeant William McKerness of Wallingford, Conn., at tached to the Lafayette Escadrille, was killed on Thursday while fighting eight enemy airplanes. STEAMER DORA ASHORE BUT WILL BE FLOATED The little steamer Dora went ashore eighteen miles north of King cove, near Delco island, but is expected to be floated at high tide. There was a heavy fog at the time of the accident, : which caused but little excitement, as the water was calm at the'time. : The lifeboats were lowered and the passengers were taken to King cove, but later returned to the ship, which was not badly damaged. The Dora ' left Seward on August 1 tor the west ward, and ha",batch_21
train_00052,"Aus- i tria that an Austrian archduke be' made king of Poland. It is probable | that Archduke Karl Stephen will be named, according to the Berlin Lokal Anzeiger. FRESH CRUISER SUNK AND THIRTEEN IRE MISSING PARIS, Aug. 17.—An old French cruiser, the Dupetit Thours, has been sunk by a submarine. Thirteen of her crew are missing. American destroy ers rescued the remainder. DARING BOBBERY IN CITY OF ANGELS LOS ANGELES, Aug. 17.—Day light robbers today took unset jewels valued at $35,000 from the Donovan Jeamane je",batch_21
train_00053,"RS IS STANDARDIZED WASHINGTON. Aug. 17—General March, chief of staff of the army, said today that reports received through the Spanish embassy here gave no evidence that American prisoners in Germany were being singled out for mistreatment, as had been published in various quarters. General March said that detailed re ports, including the daily menus, show that the treatment of prisoners by Germany had been la",batch_21
train_00054,"I. W. W.S FATE NOW IN HANOS . OF TRIAL JURY j CHICAGO, Aug. 17.—The I. w. W. i conspiracy case. which has lasted | more than three months, and in which I scores of members of the organiz:: । tion are charged with disloyal acts, was given to the jury today. Attorney Frank K. Nebeker, for the government, concluded his argument in an hour. Attorney George Vander veer, for the defense, surprised the spectators by making no argument. Vanderveer was form",batch_21
train_00055,"ECK KILLS TWO, INJURES SEVEN ALL AMERICAN TROOPS SOON TO LEAVE F",batch_21
train_00056,"Y WHILE RETURNING FRO SEATTLE, May 24 (by Associated Press).—Two people are dead, two seriously and five slightly injured, as a result of an early morning auto crash on the Seattle-Everett highway. The party was returning home from a midnight chicken din ner at the Bothell roadhouse when two high powered automo biles crashed together. The killed were Miss Frances Hayward and Louis Cook, a city fireman. The seriously injured includes Mrs. Lydia Hay ward and Carl Chilbe",batch_21
train_00057," SEATTLEITES WHAT LEGISLA-T HE WANTS FOR ALASKA-IF HE GETS SEATED SEATTLE, May 24 (by Associated Press).—James Wick ersham says that he will present to congress a bill appropriat ing $4,000,000 for the government railroad and will also ask for means of settling Alaska by returned soldiers. He predicts the passage of the coal, oil and gas act, which was killed at the last se",batch_21
train_00058,"RE ROBBED SAN FRANCISCO, May 24 (by As sociated Press).—Three unmasked robbers entered the Gem jewelery store, in the heart of the city. They bound and gagged the clerk and es caped with $14,000 in jewelry and coin. MEMBERS PARLIAMENT WILL VISIT AMERICA BERNE. May 24 (by Associated Press).—Hundred and thirty promin ent men, including twenty-five mem bers of parliament, will tour America next fall to study economic conditions. AMUSEMENT ZONE AT",batch_21
train_00059,"musement zone at Camp Lewis and before the flames could be gotten under control caused a loss of $150,000. Two soldiers and firemen were hurt. BOLSHEVIKI ROUTED AND TOWN CAPTURED LONDON, May 24 (by Associated Press).—The allies have captured a town on Lake Onega, on the Mur mansk front, and in the battle the Bolsheviki suffered severely. BIG ORDER PLACED FOR STEEL RAILS WASHINGTON, May 21 (by Asso ciated Press).—Director of Railorads Hines has placed orders for two hun dred thousand tons of rails with six st",batch_21
train_00060,"chool of nav , igation in this city and the marine : engineering school in Berkeley, Cal., ■ conducted under the supervision of ! the United States Shipping Board ! rapidly is turning out men competent marine. I to man the vessels of the new mer | chant marine. Among the recent I changes in qualifications for admis sion graduates of a regularly estab lished high school or college, on recomendation of the master or mas ters under whom they have served, are eligible for the position of deck officer after not less than twelve months service in the deck depart ment of ocean or coastwise steamers of 2,000 gross tons or over, providing they satisfacto",batch_21
train_00061,"raduate of the intensive train ing course prescribed by the United States navy, and who has been com missioned as ensign in the United States naval reserve force, upon the recommendation of the master or mas ters, or the naval officer or officers under whom he has served, after not less than four months’ actual service at sea as officer of the watch or as extra watch officer in company with the officer in charge of the bridge? For engineer officers the following new qualifications is added: “A graduate of the intensive train ing course prescribed by the United States navy, and who has been com missioned as ensign in the United States naval reserve force, upon the recommendation of the engineer offi cer or officers under whom he has : served. after not less than four ; months’ actual service at sea as junior j engineer officer.” i The freighter Cordova arrived in ! port this afternoon for fuel oil and will take o",batch_21
train_00062,"KA ROAD SEATTLE, May 21 (by Associated Press).—A Seattle Post Intelligencer special from Washington says Secretary of Interior Lane has asked congress for an appropriation im mediately of $1,964,351 for the Alaska railroad work until June 30, the end of the fiscal year. He said that he failure of the appropriations to pass the last congress had seriously curtailed work and many laborers and contractors had placed themselves on half pay. the balance to be liquidated when funds were available. He wants money to proceed with the work in June, [which is a good month for construction work. Lane stated that |at the present rate the railroad would face a deficit on June 30 ! of $878,868 and to ask for an appropriation fo",batch_21
train_00063,"LARES LEAGUE OF NATIONS IS GIGANTIC FIRE BRAND FOR WORLD CONFLAGRATION WASHINGTON, May 1—In his attack on the league of nations yesterday afternoon, Senator Sherman, of Illinois, de | dared the liberties won in centuries of struggle would be lost |and forever doomed, and that with a curse of broken faith and 1 hameless perfidy from its inception the birth of the league twill become a gigantic fire brand for world conflagration. i C C___ OLD GUARD OF REPUBLICAN । j i । i PARTY IN CONTROL OF ALL THE IMPORTANT COMMITTEES WASHINGTON, May 24 (by Associated Press).—The senate committee chairmanships include Penrose of Pennsyl Ivania, on finance; Warren, of Wyoming, appropriations; Page, of Vermont, naval affairs, instead of Poindexter, of Washing ton, owing to seniority rule; Jones, of Washington, commerce; ■Poindexter, mines.",batch_21
train_00064,"ent against interfering with the manufacture of war beer until the courts pass on the brewers’ claim that a two and three-quarters per cent alcoholic content is non-intoxicating. GERMAN PEACE DELEGATE SAYS WILSON PUT HIMSELF IN THE I HANDS OF ALLIED PREMIERS BERLIN, May 24 (by Associated Press).—A Versailles dispatch quotes Prof. Delbrueck, German delegate to the peace conference, as saying that President Wilson has put himself completely in the hands of Clemenceau and Lloyd ",batch_21
train_00065,"XCEPT THE REGULARS WASHINGTON, May 21 (by Associated Press).—General March announces that orders have been issued providing for the sailing from France by June 12 of all American troops, except the regulars. He says that definite plans for the entire withdrawal of the army being formulated. TACOMA CONGRESSMAN MAKES AN ATTACK ON BOLSHEVIKI AND WANTS ALIENS KEPT OUT WASHINGTON, May 24 (by Associated Press).—The house has completed a general debate on the $15,000,000,000 Indian bill, which will come up today for final passage. Dur ing the debate Johnson, of Tacoma, urged that the country clean house o",batch_21
